applicant_id,safra,region,age,income,employment,cpf_valido,vl_negativacao,vl_vencido_scr,vl_protestos,true_pd,actual_default,legacy_score,score_2,score_3,score_4,score_5,approved,score_decile,take_up_rate,hired,sample
3149,2025-06,Nordeste,41,1449,Desempregado,True,0,0,0,0.6720360185243835,0,626,753,652,623,677,0,6,0.59,0,OOT
3150,2024-02,Sudeste,35,1991,Autônomo,True,971,0,586,0.9999339131221251,1,13,42,16,16,36,0,0,0.95,0,DEV
3151,2025-01,Sul,22,956,Assalariado,True,3468,147,0,0.7264954424763869,1,197,424,459,308,415,0,4,0.71,0,OOT
3152,2024-05,Sul,42,1968,Assalariado,True,475,0,0,6.775177615246703e-05,0,973,977,937,967,979,1,9,0.4099999999999999,1,DEV
3153,2024-04,Sul,50,2883,Empresário,True,0,0,0,0.015196141691214912,0,694,502,723,801,672,0,6,0.59,0,DEV
3154,2025-03,Centro-Oeste,28,3210,Autônomo,True,0,0,0,0.9921924548324694,1,90,36,29,38,36,0,0,0.95,0,OOT
3155,2024-02,Sul,16,1197,Assalariado,True,221,0,0,0.03627658283522122,0,765,793,762,902,866,0,8,0.47,0,DEV
3156,2025-04,Norte,16,3119,Assalariado,True,1166,0,0,0.9798379248393714,1,79,77,43,113,49,0,0,0.95,0,OOT
3157,2025-02,Centro-Oeste,28,4836,Assalariado,True,0,0,0,0.011594279094797839,0,795,761,765,670,779,1,7,0.53,0,OOT
3158,2025-06,Sudeste,35,1814,Autônomo,True,0,0,0,0.2711303267703298,0,773,737,679,816,794,0,7,0.53,0,OOT
3159,2025-01,Sudeste,30,2441,Assalariado,True,0,0,0,0.06376859138237491,0,881,931,873,943,897,1,8,0.47,1,OOT
3160,2025-04,Sudeste,28,705,Assalariado,True,0,0,0,0.008467661405241453,0,951,985,961,969,958,1,9,0.4099999999999999,0,OOT
3161,2024-03,Sudeste,45,1424,Assalariado,True,0,0,0,0.006319306680940022,0,914,930,895,930,890,1,8,0.47,1,DEV
3162,2025-05,Sul,44,2870,Assalariado,True,0,4427,0,0.9740974469317586,1,156,224,198,170,128,0,1,0.8899999999999999,0,OOT
3163,2024-03,Sudeste,40,4329,Assalariado,True,0,0,100,0.9437999398854766,1,399,373,411,376,353,0,3,0.77,0,DEV
3164,2024-06,Sudeste,49,1703,Autônomo,True,4240,0,0,0.8328059189891223,1,81,172,146,261,152,0,1,0.8899999999999999,0,DEV
3165,2024-03,Sudeste,28,12108,Autônomo,True,0,0,0,0.004847394173936625,0,818,870,879,831,932,1,9,0.4099999999999999,0,DEV
3166,2024-08,Nordeste,22,2946,Autônomo,True,780,0,0,0.4436974850080023,0,843,801,753,711,713,1,7,0.53,1,DEV
3167,2025-02,Nordeste,30,1136,Empresário,True,677,0,0,0.2760992593029684,0,502,726,490,703,459,0,4,0.71,0,OOT
3168,2024-05,Norte,29,5283,Autônomo,True,345,0,0,0.6055815210160911,1,174,294,388,410,261,0,2,0.83,0,DEV
3169,2025-03,Sudeste,16,1150,Assalariado,True,0,0,0,0.22398675313400518,0,523,595,585,639,510,0,5,0.6499999999999999,0,OOT
3170,2024-11,Sudeste,30,2972,Assalariado,True,0,0,0,0.01584755276038,0,924,908,925,945,935,1,9,0.4099999999999999,1,DEV
3171,2024-12,Norte,53,1397,Autônomo,True,0,109,0,0.11316784006290131,0,554,705,512,678,684,0,6,0.59,0,DEV
3172,2025-05,Nordeste,49,1080,Autônomo,True,0,0,0,0.12730714655990472,0,504,456,505,452,369,0,3,0.77,0,OOT
3173,2024-08,Sul,45,4347,Desempregado,True,0,0,381,0.9884306600100627,1,109,92,53,178,104,0,1,0.8899999999999999,0,DEV
3174,2024-07,Sul,39,2088,Assalariado,True,0,0,0,0.9352040586018767,1,174,207,266,158,233,0,2,0.83,0,DEV
3175,2025-06,Sudeste,58,6873,Assalariado,True,0,0,0,0.2777715292023476,1,262,154,175,151,333,0,3,0.77,0,OOT
3176,2024-11,Centro-Oeste,23,1325,Autônomo,True,0,0,0,0.4974552859606401,1,376,347,201,369,476,0,4,0.71,0,DEV
3177,2024-12,Sul,24,957,Empresário,True,0,0,0,0.028663501213952912,0,513,659,563,727,565,0,5,0.6499999999999999,0,DEV
3178,2024-06,Sul,53,1830,Assalariado,True,4181,0,0,0.4126880490051435,0,272,68,222,128,112,0,1,0.8899999999999999,0,DEV
3179,2024-04,Sul,38,13825,Assalariado,True,6856,0,0,0.5142613910089953,1,394,511,337,367,522,0,5,0.6499999999999999,0,DEV
3180,2024-04,Sudeste,28,4025,Empresário,True,0,7373,994,0.9985904300591814,1,91,90,87,64,88,0,0,0.95,0,DEV
3181,2024-05,Sudeste,45,3402,Assalariado,True,4755,0,0,0.3565781676198492,0,672,577,772,817,745,0,7,0.53,0,DEV
3182,2024-04,Nordeste,31,3470,Autônomo,True,0,163,0,0.03691024881410251,0,724,716,738,764,690,0,6,0.59,0,DEV
3183,2025-02,Sul,26,1824,Empresário,True,0,0,0,0.08156762402635301,0,719,710,836,482,587,0,5,0.6499999999999999,0,OOT
3184,2024-02,Sudeste,25,12551,Assalariado,True,0,0,0,0.5767025749666415,0,448,459,391,393,233,0,2,0.83,0,DEV
3185,2024-12,Sudeste,42,3212,Assalariado,True,0,0,0,0.387305499945389,1,916,731,822,779,854,1,8,0.47,1,DEV
3186,2025-06,Centro-Oeste,40,3036,Empresário,True,0,0,0,0.23713087129367655,0,401,554,272,209,310,0,3,0.77,0,OOT
3187,2025-02,Sudeste,59,4406,Assalariado,True,2649,0,0,0.5752965205084383,1,422,427,301,506,345,0,3,0.77,0,OOT
3188,2024-08,Sudeste,33,1136,Assalariado,True,0,0,0,0.01898020542517122,0,299,696,613,525,696,0,6,0.59,0,DEV
3189,2024-02,Sul,33,1439,Assalariado,True,0,0,0,0.05286664559848149,0,861,841,870,732,783,1,7,0.53,1,DEV
3190,2025-04,Nordeste,58,2106,Autônomo,True,0,0,0,0.031256887509058945,0,537,567,434,541,417,0,4,0.71,0,OOT
3191,2024-01,Nordeste,51,4423,Assalariado,True,0,0,0,0.009789905479013516,0,331,277,408,499,402,0,4,0.71,0,DEV
3192,2025-01,Centro-Oeste,40,1120,Autônomo,True,0,0,0,0.023508239768086574,0,589,795,523,738,660,0,6,0.59,0,OOT
3193,2025-01,Sudeste,16,2343,Assalariado,True,0,0,0,0.12033712359641029,0,587,677,525,665,677,0,6,0.59,0,OOT
3194,2024-04,Centro-Oeste,26,2153,Assalariado,True,0,0,0,0.26817502539542915,0,555,675,797,776,774,0,7,0.53,0,DEV
3195,2025-02,Centro-Oeste,23,948,Assalariado,True,0,0,0,0.3766045391799013,0,656,799,722,755,780,0,7,0.53,0,OOT
3196,2024-04,Sul,38,1798,Assalariado,True,0,2192,152,0.4781323370529096,0,465,250,321,217,244,0,2,0.83,0,DEV
3197,2024-05,Sul,30,3379,Empresário,True,0,0,0,0.1625039440848893,1,285,314,561,326,504,0,4,0.71,0,DEV
3198,2025-03,Sudeste,60,1002,Assalariado,True,270,0,0,0.015993417770589383,0,777,748,691,766,672,0,6,0.59,0,OOT
3199,2025-06,Sudeste,16,5691,Autônomo,True,609,0,0,0.0018993359748000142,0,888,841,860,863,895,0,8,0.47,0,OOT
3200,2024-05,Sudeste,21,3231,Assalariado,True,0,0,0,0.0029074914451920524,0,621,524,683,676,624,0,6,0.59,0,DEV
3201,2025-05,Sudeste,41,3003,Assalariado,True,0,0,0,0.3168390992235222,1,444,625,331,341,496,0,4,0.71,0,OOT
3202,2025-05,Norte,45,2452,Assalariado,True,0,0,0,0.9635903964423831,1,103,105,84,110,48,0,0,0.95,0,OOT
3203,2025-02,Sudeste,16,1267,Autônomo,True,0,0,0,0.13032526394098018,0,566,792,669,565,721,0,7,0.53,0,OOT
3204,2024-03,Sul,16,1652,Autônomo,True,5775,0,0,0.9564582193487189,1,439,644,428,655,557,0,5,0.6499999999999999,0,DEV
3205,2024-06,Sudeste,34,3032,Autônomo,True,4326,0,1428,0.2916107381296499,1,595,699,639,653,458,0,4,0.71,0,DEV
3206,2025-01,Sudeste,56,1650,Assalariado,True,0,0,0,0.001855268876543677,0,932,877,835,801,832,1,8,0.47,0,OOT
3207,2025-06,Sudeste,64,2733,Empresário,True,50,0,1369,0.9048412782112676,1,168,253,156,217,167,0,1,0.8899999999999999,0,OOT
3208,2025-03,Sudeste,32,1423,Autônomo,True,0,0,0,0.9246333282752947,1,426,567,571,670,571,0,5,0.6499999999999999,0,OOT
3209,2024-08,Sul,35,3199,Empresário,True,0,0,0,0.07473156380096488,0,344,281,370,331,255,0,2,0.83,0,DEV
3210,2024-05,Norte,26,3346,Assalariado,True,0,3541,0,0.018454065358887644,0,862,729,615,781,764,1,7,0.53,0,DEV
3211,2025-06,Sudeste,46,919,Assalariado,True,0,0,0,0.03447148479434269,0,832,808,770,898,801,1,7,0.53,0,OOT
3212,2024-05,Norte,59,2541,Autônomo,True,0,15783,1023,0.5650004719174778,0,448,702,575,724,684,0,6,0.59,0,DEV
3213,2024-07,Nordeste,55,979,Assalariado,True,0,0,0,0.3370107236259549,0,122,134,162,141,84,0,0,0.95,0,DEV
3214,2025-06,Sul,37,799,Autônomo,True,363,79,0,0.06713595034330454,0,369,372,478,380,431,0,4,0.71,0,OOT
3215,2024-11,Sudeste,26,1709,Assalariado,True,0,0,0,0.7652814104319873,1,231,206,201,221,177,0,1,0.8899999999999999,0,DEV
3216,2024-05,Sudeste,38,13070,Assalariado,True,0,10524,0,0.06131752047114835,0,510,564,444,764,608,0,5,0.6499999999999999,0,DEV
3217,2024-01,Centro-Oeste,57,3886,Assalariado,True,0,6634,0,0.08134584883016367,0,488,642,670,438,406,0,4,0.71,0,DEV
3218,2024-08,Sul,32,5626,Assalariado,True,0,0,0,0.9056691382129105,1,130,169,114,130,154,0,1,0.8899999999999999,0,DEV
3219,2025-06,Sudeste,16,3515,Assalariado,True,0,0,0,0.0033747233224944895,0,650,801,750,776,829,0,8,0.47,0,OOT
3220,2024-08,Nordeste,32,2760,Empresário,True,0,0,0,0.8102480529340098,1,368,172,91,293,317,0,3,0.77,0,DEV
3221,2025-01,Sudeste,34,4176,Assalariado,True,0,0,0,0.0055135859632073824,0,707,703,745,788,836,0,8,0.47,0,OOT
3222,2024-05,Nordeste,16,1662,Assalariado,True,0,0,0,0.0228325387122224,0,831,699,797,704,899,0,8,0.47,0,DEV
3223,2025-02,Sudeste,41,3236,Assalariado,True,0,0,0,0.546077589204058,0,812,716,619,716,668,1,6,0.59,0,OOT
3224,2025-02,Centro-Oeste,45,4945,Assalariado,True,0,0,0,0.1072273604248855,0,831,809,905,890,902,1,9,0.4099999999999999,0,OOT
3225,2024-11,Sudeste,64,3713,Assalariado,True,0,0,0,0.0032832984090446424,0,868,756,853,896,795,1,7,0.53,1,DEV
3226,2025-02,Sudeste,19,5144,Assalariado,True,2621,0,0,0.38020244317015467,1,601,465,753,690,808,0,8,0.47,0,OOT
3227,2024-11,Nordeste,48,2723,Assalariado,True,2012,0,0,0.015087234088510605,0,840,749,723,790,874,1,8,0.47,1,DEV
3228,2024-07,Sudeste,51,6736,Assalariado,True,0,3523,346,0.05793898153691334,0,341,229,486,527,403,0,4,0.71,0,DEV
3229,2025-02,Norte,45,2153,Autônomo,True,0,0,0,0.24607802688969976,0,148,182,330,413,383,0,3,0.77,0,OOT
3230,2025-04,Nordeste,23,8695,Empresário,True,40,5126,0,0.6402102416314092,1,657,662,547,651,565,0,5,0.6499999999999999,0,OOT
3231,2025-04,Sudeste,23,3443,Autônomo,True,0,0,0,0.9387641204077333,1,316,340,233,380,286,0,2,0.83,0,OOT
3232,2024-04,Sudeste,39,1938,Assalariado,True,872,0,0,0.03355529095682715,0,903,856,898,927,892,1,8,0.47,0,DEV
3233,2025-01,Centro-Oeste,39,1202,Assalariado,True,0,0,0,0.00531159994608839,0,868,907,898,938,898,1,8,0.47,1,OOT
3234,2024-01,Sul,30,1502,Assalariado,True,299,0,0,0.1435239479664534,0,218,263,359,193,315,0,3,0.77,0,DEV
3235,2024-11,Centro-Oeste,56,1372,Assalariado,True,0,0,0,0.029203141576529285,0,961,889,928,956,944,1,9,0.4099999999999999,0,DEV
3236,2024-11,Sudeste,32,2314,Autônomo,True,0,1717,0,0.05063321124587864,0,718,758,749,746,794,0,7,0.53,0,DEV
3237,2024-07,Centro-Oeste,16,1136,Assalariado,True,0,0,0,0.023008719571236583,0,571,722,433,776,682,0,6,0.59,0,DEV
3238,2025-06,Sul,34,5301,Assalariado,True,0,0,0,0.10885614888998227,0,321,244,304,501,474,0,4,0.71,0,OOT
3239,2025-04,Nordeste,44,2608,Autônomo,True,0,0,0,0.05631476687327548,0,661,408,617,391,542,0,5,0.6499999999999999,0,OOT
3240,2024-01,Sudeste,42,2545,Assalariado,True,0,0,0,0.6487458305514606,1,460,432,508,421,543,0,5,0.6499999999999999,0,DEV
3241,2024-04,Sudeste,42,1212,Assalariado,True,3572,0,0,0.9988341152332015,1,39,90,28,35,51,0,0,0.95,0,DEV
3242,2024-04,Norte,58,1538,Empresário,True,0,257,0,0.06422178645590382,0,379,192,119,287,201,0,2,0.83,0,DEV
3243,2025-05,Norte,22,644,Assalariado,True,0,0,0,0.2831124576718649,1,623,294,269,335,298,0,3,0.77,0,OOT
3244,2024-10,Sudeste,32,6442,Autônomo,True,0,0,0,0.9908689017815895,1,28,31,37,47,41,0,0,0.95,0,DEV
3245,2025-02,Norte,59,1042,Assalariado,True,0,0,0,0.0013044146292682125,0,806,748,845,816,899,1,8,0.47,0,OOT
3246,2025-03,Sudeste,16,1091,Desempregado,True,0,0,0,0.9916202355736559,1,104,133,126,139,112,0,1,0.8899999999999999,0,OOT
3247,2025-02,Sudeste,37,5698,Autônomo,True,38887,0,0,0.9070046386545979,1,79,92,61,92,41,0,0,0.95,0,OOT
3248,2024-02,Sudeste,55,3079,Assalariado,True,0,0,0,0.00034578330164423043,0,972,910,946,915,957,1,9,0.4099999999999999,0,DEV
3249,2024-03,Sudeste,54,2623,Desempregado,True,1486,0,0,0.11974344338613953,1,927,814,949,944,944,1,9,0.4099999999999999,0,DEV
3250,2024-08,Sudeste,47,2993,Assalariado,True,0,0,0,0.9571831173206861,1,38,93,131,125,84,0,0,0.95,0,DEV
3251,2024-07,Sudeste,47,4325,Empresário,True,0,0,0,0.20659517698612717,0,792,519,832,792,764,1,7,0.53,0,DEV
3252,2025-02,Sudeste,23,2591,Autônomo,True,1600,0,0,0.1026510822794131,0,466,443,505,357,385,0,3,0.77,0,OOT
3253,2024-03,Nordeste,57,966,Assalariado,True,82,0,0,0.02520054212175802,0,558,431,434,597,495,0,4,0.71,0,DEV
3254,2024-07,Centro-Oeste,21,3789,Assalariado,True,0,0,0,0.001383985249778405,0,300,287,475,482,407,0,4,0.71,0,DEV
3255,2024-05,Nordeste,22,3144,Assalariado,True,4227,0,0,0.9092794108001984,1,373,455,430,544,324,0,3,0.77,0,DEV
3256,2024-04,Sudeste,43,4929,Assalariado,True,0,0,0,0.6804871395860285,1,540,379,367,567,483,0,4,0.71,0,DEV
3257,2024-04,Nordeste,31,1153,Assalariado,True,0,0,0,0.5028573903388922,1,61,22,149,26,39,0,0,0.95,0,DEV
3258,2024-04,Sudeste,40,1575,Assalariado,True,0,0,0,0.08260450284125087,0,649,525,563,641,645,0,6,0.59,0,DEV
3259,2024-11,Nordeste,44,3087,Autônomo,True,0,0,0,0.25853199576744695,0,218,178,167,187,157,0,1,0.8899999999999999,0,DEV
3260,2024-08,Sul,62,1384,Empresário,True,7435,0,0,0.42285168328630923,0,855,905,813,880,919,0,9,0.4099999999999999,0,DEV
3261,2024-08,Sudeste,44,594,Assalariado,True,0,0,0,0.3956796899804238,1,300,362,660,454,402,0,4,0.71,0,DEV
3262,2024-09,Sudeste,29,2747,Autônomo,True,0,0,0,0.0006185748677682906,0,885,865,905,935,925,1,9,0.4099999999999999,0,DEV
3263,2025-02,Nordeste,47,4175,Assalariado,True,0,0,0,0.002646170077689937,0,822,724,884,749,882,1,8,0.47,1,OOT
3264,2025-04,Norte,26,2258,Desempregado,True,0,0,0,0.051607277143048476,0,884,756,877,776,760,1,7,0.53,1,OOT
3265,2024-10,Nordeste,50,3391,Empresário,True,0,0,0,0.001451688957584353,0,829,838,876,710,821,1,8,0.47,0,DEV
3266,2024-12,Norte,38,3108,Empresário,True,732,0,1377,0.9994003842899516,1,17,16,17,9,6,0,0,0.95,0,DEV
3267,2025-02,Norte,43,2456,Autônomo,True,3460,0,0,0.3725869059343388,1,616,490,714,688,594,0,5,0.6499999999999999,0,OOT
3268,2025-01,Sudeste,16,2648,Assalariado,True,0,0,0,0.145925483884517,0,480,258,321,356,471,0,4,0.71,0,OOT
3269,2024-03,Nordeste,16,5483,Assalariado,True,0,0,0,0.8023961343800231,1,479,433,444,350,427,0,4,0.71,0,DEV
3270,2025-06,Sudeste,16,1368,Assalariado,True,0,0,0,0.0462421543617527,0,824,866,892,815,917,0,9,0.4099999999999999,0,OOT
3271,2024-03,Sul,62,3880,Assalariado,True,0,0,0,0.0005804866132055233,0,978,903,883,899,885,1,8,0.47,0,DEV
3272,2024-08,Sudeste,21,1201,Assalariado,True,0,0,0,0.024796029768126022,0,197,406,289,452,415,0,4,0.71,0,DEV
3273,2024-12,Norte,48,1514,Assalariado,True,0,0,0,0.038763178653543506,0,546,670,611,505,717,0,7,0.53,0,DEV
3274,2024-08,Nordeste,29,5001,Autônomo,True,0,0,1984,0.8871612834200125,1,205,190,252,308,217,0,2,0.83,0,DEV
3275,2024-05,Sudeste,34,1180,Autônomo,True,0,0,0,0.0062328868967210715,0,746,657,569,553,606,0,5,0.6499999999999999,0,DEV
3276,2025-05,Sudeste,37,2111,Assalariado,True,1318,641,0,0.32992278552144055,0,83,116,76,51,104,0,1,0.8899999999999999,0,OOT
3277,2024-02,Sudeste,61,10064,Autônomo,True,0,0,0,0.07245630922697435,0,128,343,170,189,166,0,1,0.8899999999999999,0,DEV
3278,2024-05,Nordeste,46,4515,Assalariado,True,0,0,307,0.1831945408646098,0,812,826,758,795,676,1,6,0.59,0,DEV
3279,2025-06,Centro-Oeste,43,1568,Assalariado,True,0,0,0,0.9556393105941147,1,454,147,202,267,208,0,2,0.83,0,OOT
3280,2025-02,Sudeste,56,1738,Assalariado,True,1610,0,0,0.5717758675426212,0,77,73,142,170,100,0,0,0.95,0,OOT
3281,2024-02,Sul,29,2203,Assalariado,True,0,0,0,0.0878941637042924,0,855,903,760,854,891,1,8,0.47,1,DEV
3282,2025-02,Sul,52,5362,Assalariado,True,0,0,0,0.6978340939486252,1,408,435,536,368,384,0,3,0.77,0,OOT
3283,2025-06,Sudeste,50,1338,Assalariado,True,0,0,0,0.36859388758080125,0,426,543,562,458,553,0,5,0.6499999999999999,0,OOT
3284,2024-02,Sul,50,1290,Assalariado,True,0,0,0,7.471982004690679e-05,0,260,637,427,444,390,0,3,0.77,0,DEV
3285,2024-08,Sudeste,35,3744,Assalariado,True,0,0,0,0.7858810145673207,1,178,64,203,144,121,0,1,0.8899999999999999,0,DEV
3286,2024-09,Sudeste,31,890,Assalariado,True,3335,0,0,0.07161019938763276,0,764,762,768,852,840,0,8,0.47,0,DEV
3287,2024-03,Sudeste,25,1412,Autônomo,True,0,0,0,0.11464925470621164,0,126,156,151,188,100,0,0,0.95,0,DEV
3288,2024-04,Centro-Oeste,26,2319,Assalariado,True,0,0,0,0.004226919699787081,0,980,958,959,967,971,1,9,0.4099999999999999,0,DEV
3289,2024-04,Sudeste,25,2391,Assalariado,True,385,0,0,0.3505055259151151,1,644,718,661,662,506,0,4,0.71,0,DEV
3290,2024-04,Sudeste,43,1076,Assalariado,True,0,0,0,0.006245291360638603,0,756,905,778,854,777,0,7,0.53,0,DEV
3291,2024-08,Nordeste,34,3017,Assalariado,True,0,0,0,0.10435474139721278,0,616,453,309,461,414,0,4,0.71,0,DEV
3292,2024-09,Norte,44,3402,Assalariado,True,0,0,798,0.9814267972745003,1,271,105,148,215,265,0,2,0.83,0,DEV
3293,2024-05,Sul,44,1640,Assalariado,True,716,0,0,0.009142159104101082,0,795,922,688,796,853,1,8,0.47,0,DEV
3294,2024-06,Sudeste,23,6610,Autônomo,True,27309,0,0,0.1399017300808009,0,559,482,605,436,491,0,4,0.71,0,DEV
3295,2024-04,Nordeste,22,2992,Autônomo,True,1035,0,0,0.011494497655951025,0,912,818,844,908,910,1,9,0.4099999999999999,0,DEV
3296,2025-03,Sudeste,34,1335,Empresário,True,0,0,9882,0.9978759054793598,1,28,9,21,25,20,0,0,0.95,0,OOT
3297,2024-04,Nordeste,27,6454,Empresário,True,0,0,0,0.05023963470631478,0,647,535,531,652,477,0,4,0.71,0,DEV
3298,2025-05,Sudeste,25,1782,Assalariado,True,0,0,2064,0.682818596044239,0,385,137,105,286,278,0,2,0.83,0,OOT
3299,2024-10,Sudeste,61,2717,Assalariado,True,0,0,0,0.004282269802405211,0,731,668,680,783,747,0,7,0.53,0,DEV
3300,2025-03,Sudeste,16,1822,Assalariado,True,3989,0,0,0.42448333692431744,0,609,285,497,400,427,0,4,0.71,0,OOT
3301,2024-12,Nordeste,66,3549,Assalariado,True,7121,0,721,0.12447386905556371,0,718,496,638,411,566,0,5,0.6499999999999999,0,DEV
3302,2024-05,Sudeste,42,1828,Assalariado,True,0,0,0,0.36920668779011706,0,614,545,586,386,522,0,5,0.6499999999999999,0,DEV
3303,2024-11,Sudeste,51,1895,Assalariado,True,0,0,769,0.1887883081937793,0,834,479,506,581,530,1,5,0.6499999999999999,0,DEV
3304,2024-05,Sul,50,2217,Desempregado,True,0,0,0,0.1638406329667483,1,739,754,834,724,747,0,7,0.53,0,DEV
3305,2024-03,Nordeste,46,1805,Assalariado,True,0,0,0,0.3208510622456061,0,134,190,240,121,85,0,0,0.95,0,DEV
3306,2024-05,Sudeste,61,4642,Empresário,True,0,0,0,0.9838890212634951,1,166,262,293,495,380,0,3,0.77,0,DEV
3307,2024-05,Nordeste,22,1147,Desempregado,True,0,0,0,0.026830966996682273,0,619,832,568,549,735,0,7,0.53,0,DEV
3308,2024-03,Nordeste,35,2386,Assalariado,True,0,0,0,0.11818773957768541,0,340,345,297,276,412,0,4,0.71,0,DEV
3309,2024-01,Sudeste,26,2575,Assalariado,True,0,2170,0,0.045514888346974265,0,434,476,486,441,422,0,4,0.71,0,DEV
3310,2025-05,Norte,16,2264,Assalariado,True,0,0,0,0.0008184215549789279,0,847,876,846,860,844,0,8,0.47,0,OOT
3311,2024-10,Centro-Oeste,28,4363,Assalariado,True,0,4476,0,0.9996756774988346,1,11,10,11,22,16,0,0,0.95,0,DEV
3312,2024-08,Sudeste,64,989,Empresário,True,0,0,0,0.0052454254440840835,0,844,901,890,785,924,1,9,0.4099999999999999,0,DEV
3313,2025-05,Sudeste,35,3431,Desempregado,True,0,0,0,0.25228647263452925,1,887,708,757,757,739,1,7,0.53,0,OOT
3314,2024-05,Sudeste,65,1156,Assalariado,True,0,0,0,0.09088109321451857,0,562,619,669,631,616,0,6,0.59,0,DEV
3315,2024-08,Sudeste,67,1798,Assalariado,True,0,0,0,0.22372090596829092,1,451,350,515,403,234,0,2,0.83,0,DEV
3316,2025-04,Sul,79,1087,Autônomo,True,0,0,0,0.9999138502120986,1,14,3,2,3,4,0,0,0.95,0,OOT
3317,2024-12,Centro-Oeste,64,1999,Assalariado,True,0,0,0,0.26219373380764865,0,585,340,429,315,314,0,3,0.77,0,DEV
3318,2024-08,Centro-Oeste,71,1725,Autônomo,True,0,0,0,0.06979018021617306,0,516,364,615,559,633,0,6,0.59,0,DEV
3319,2024-05,Sudeste,42,6522,Assalariado,True,0,0,0,0.17073453162755642,0,199,553,352,395,521,0,5,0.6499999999999999,0,DEV
3320,2024-01,Sudeste,41,2820,Assalariado,True,429,0,0,0.20130428700554906,0,432,558,515,344,587,0,5,0.6499999999999999,0,DEV
3321,2024-02,Sudeste,42,3177,Assalariado,True,0,0,0,0.5721907447206483,0,255,343,341,212,212,0,2,0.83,0,DEV
3322,2024-03,Sul,38,1255,Assalariado,True,2922,0,0,0.9726586338047756,1,199,320,393,409,421,0,4,0.71,0,DEV
3323,2025-03,Sudeste,40,3804,Assalariado,True,481,0,2430,0.9062760065635109,1,35,23,44,33,56,0,0,0.95,0,OOT
3324,2024-12,Norte,48,6521,Assalariado,True,9118,6118,0,0.9947893551625893,1,73,99,103,213,104,0,1,0.8899999999999999,0,DEV
3325,2024-08,Centro-Oeste,31,4113,Assalariado,True,119,1318,0,0.9838269517827083,1,135,117,71,68,97,0,0,0.95,0,DEV
3326,2025-03,Sudeste,18,1110,Autônomo,True,5504,0,0,0.8432304945434181,1,370,168,332,384,309,0,3,0.77,0,OOT
3327,2024-03,Nordeste,43,1847,Assalariado,True,0,0,0,0.7626859121463581,1,379,238,426,458,363,0,3,0.77,0,DEV
3328,2024-04,Sul,28,2604,Empresário,True,0,0,0,0.023812012788125322,0,929,902,865,904,839,1,8,0.47,0,DEV
3329,2024-08,Nordeste,29,1726,Assalariado,True,0,0,0,0.40210296360996195,1,433,452,430,349,390,0,3,0.77,0,DEV
3330,2025-05,Sul,36,11156,Autônomo,True,0,0,0,0.0021671704352482445,0,808,808,733,872,819,1,8,0.47,1,OOT
3331,2024-12,Sudeste,32,1827,Assalariado,True,0,0,0,0.006961034783116732,0,707,622,880,895,894,0,8,0.47,0,DEV
3332,2025-04,Sul,53,2377,Autônomo,True,0,0,0,0.8836781461084914,0,29,46,37,45,43,0,0,0.95,0,OOT
3333,2024-05,Sudeste,35,1702,Assalariado,True,0,0,0,0.1653677217403191,0,580,536,641,539,522,0,5,0.6499999999999999,0,DEV
3334,2025-04,Sul,54,2804,Assalariado,True,0,0,0,0.05302525356403682,0,550,567,707,785,791,0,7,0.53,0,OOT
3335,2024-02,Sudeste,40,5593,Desempregado,True,0,0,0,0.9162396138085109,1,331,221,173,221,228,0,2,0.83,0,DEV
3336,2024-05,Nordeste,36,2614,Assalariado,True,0,0,265,0.7792091437526572,1,214,158,163,289,143,0,1,0.8899999999999999,0,DEV
3337,2024-10,Nordeste,40,2140,Autônomo,True,0,0,779,0.7372218563695533,1,606,173,379,523,320,0,3,0.77,0,DEV
3338,2024-01,Sudeste,19,1281,Autônomo,True,339,0,0,0.21386515533266207,0,593,570,513,690,518,0,5,0.6499999999999999,0,DEV
3339,2025-04,Sudeste,42,5040,Assalariado,True,562,0,0,0.6407495705488305,1,537,590,513,466,491,0,4,0.71,0,OOT
3340,2025-04,Nordeste,49,2238,Assalariado,True,0,0,0,0.4586817789689775,0,396,661,690,678,455,0,4,0.71,0,OOT
3341,2024-10,Sudeste,51,2181,Autônomo,True,0,0,0,0.16406418346152882,0,765,694,487,680,677,0,6,0.59,0,DEV
3342,2024-06,Sul,19,599,Empresário,True,0,0,0,0.9944736412591824,1,115,78,81,67,94,0,0,0.95,0,DEV
3343,2024-02,Nordeste,16,2261,Assalariado,True,0,0,0,0.027766919449433464,0,633,549,663,550,610,0,5,0.6499999999999999,0,DEV
3344,2024-12,Sudeste,30,1918,Autônomo,True,0,0,0,0.30122510657230467,0,669,448,493,630,596,0,5,0.6499999999999999,0,DEV
3345,2024-10,Centro-Oeste,57,815,Autônomo,True,0,0,0,0.07030846810617895,0,920,796,939,944,915,1,9,0.4099999999999999,1,DEV
3346,2025-02,Sul,41,4419,Assalariado,True,0,0,1445,0.3210450065588988,1,599,705,505,581,713,0,7,0.53,0,OOT
3347,2024-11,Sul,27,1770,Autônomo,True,0,0,0,0.036399498118284294,0,535,619,646,791,593,0,5,0.6499999999999999,0,DEV
3348,2024-03,Sudeste,17,7610,Assalariado,True,0,1231,0,0.5658376268713752,0,201,149,90,122,233,0,2,0.83,0,DEV
